时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(uT),磁场Y(uT),磁场Z(uT),四元数0(),四元数1(),四元数2(),四元数3(),温度(°C),版本号(),电量(%)
2025-05-07 11:49:08.190,WTRL(B95BEB737CD0),0.023,0.981,-0.14,1.709,1.77,-2.258,97.68,-3.48,-156.82,-54.375,9.875,70.425,0.1557,0.12845,-0.74136,-0.63995,25.5,10080.1.21,100
2025-05-07 11:49:08.191,WTRL(B95BEB737CD0),0.066,0.976,-0.153,-0.122,-2.014,3.906,97.79,-3.53,-156.84,-53.125,9.625,73.125,0.1557,0.12845,-0.74136,-0.63995,25.5,10080.1.21,100
2025-05-07 11:49:08.238,WTLL(633828FBF9B6),0.141,0.942,-0.274,1.16,-2.808,3.906,105.53,-7.14,-109.01,-60.125,12.125,23.283,0.39307,0.42941,-0.66913,-0.46176,26.9,10080.1.21,100
2025-05-07 11:49:08.346,WTLL(633828FBF9B6),0.162,0.944,-0.273,-1.831,-0.732,3.479,105.41,-7.53,-108.97,-60.125,12.125,23.283,0.39307,0.42941,-0.66913,-0.46176,26.9,10080.1.21,100
2025-05-07 11:49:08.369,WTRL(B95BEB737CD0),0.064,0.974,-0.138,0.61,1.77,3.357,97.7,-4.0,-157.04,-53.125,9.625,73.125,0.1557,0.12845,-0.74136,-0.63995,25.5,10080.1.21,100
2025-05-07 11:49:08.370,WTRL(B95BEB737CD0),0.064,0.973,-0.149,3.296,4.395,-2.014,97.88,-4.09,-156.75,-53.125,9.625,73.125,0.1557,0.12845,-0.74136,-0.63995,25.5,10080.1.21,100
2025-05-07 11:49:08.406,WTLL(633828FBF9B6),0.129,0.937,-0.264,0.244,-0.488,-2.319,105.27,-7.6,-108.96,-60.875,14.5,24.467,0.39307,0.42941,-0.66913,-0.46176,26.9,10080.1.21,100
2025-05-07 11:49:08.490,WTRL(B95BEB737CD0),0.031,0.977,-0.148,0.793,-0.061,-4.456,98.0,-3.75,-156.6,-53.125,9.625,73.125,0.15686,0.13217,-0.74298,-0.63702,25.5,10080.1.21,100
2025-05-07 11:49:08.526,WTLL(633828FBF9B6),0.119,0.942,-0.271,-1.831,-1.77,-3.784,105.21,-7.18,-109.02,-60.875,14.5,24.467,0.39307,0.42941,-0.66913,-0.46176,26.9,10080.1.21,100
2025-05-07 11:49:08.579,WTRL(B95BEB737CD0),0.042,0.986,-0.159,-1.77,2.625,-3.784,98.0,-3.28,-156.23,-53.125,8.375,70.083,0.15686,0.13217,-0.74298,-0.63702,25.5,10080.1.21,100
2025-05-07 11:49:08.617,WTLL(633828FBF9B6),0.133,0.95,-0.253,-0.549,1.77,0.732,104.95,-7.06,-108.83,-60.875,14.5,24.467,0.3924,0.42868,-0.66724,-0.46576,26.9,10080.1.21,100
2025-05-07 11:49:08.699,WTRL(B95BEB737CD0),0.057,0.983,-0.14,-1.282,2.197,1.77,97.73,-3.24,-156.28,-53.125,8.375,70.083,0.15686,0.13217,-0.74298,-0.63702,25.5,10080.1.21,100
2025-05-07 11:49:08.740,WTLL(633828FBF9B6),0.167,0.945,-0.254,3.967,-1.77,2.075,105.11,-7.15,-109.1,-60.875,14.5,24.467,0.3924,0.42868,-0.66724,-0.46576,26.9,10080.1.21,100
2025-05-07 11:49:08.789,WTRL(B95BEB737CD0),0.048,0.975,-0.139,2.197,4.883,1.465,97.71,-3.52,-156.12,-53.125,8.375,70.083,0.15906,0.13617,-0.74066,-0.63834,25.5,10080.1.21,100
2025-05-07 11:49:08.826,WTLL(633828FBF9B6),0.155,0.951,-0.268,3.418,2.686,1.404,105.46,-7.32,-109.43,-58.125,13.5,24.292,0.3924,0.42868,-0.66724,-0.46576,26.9,10080.1.21,100
2025-05-07 11:49:08.910,WTRL(B95BEB737CD0),0.06,0.984,-0.153,-0.488,1.709,-0.427,97.85,-3.58,-155.65,-53.125,8.375,70.083,0.15906,0.13617,-0.74066,-0.63834,25.5,10080.1.21,100
2025-05-07 11:49:08.977,WTLL(633828FBF9B6),0.116,0.945,-0.279,1.587,-9.338,-1.282,105.73,-7.22,-109.81,-58.125,13.5,24.292,0.3924,0.42868,-0.66724,-0.46576,26.9,10080.1.21,100
2025-05-07 11:49:08.999,WTRL(B95BEB737CD0),0.04,0.989,-0.148,-10.01,-21.973,5.127,97.5,-3.48,-156.0,-54.5,8.75,69.892,0.15906,0.13617,-0.74066,-0.63834,25.5,10080.1.21,100
2025-05-07 11:49:09.700,WTLL(633828FBF9B6),0.134,0.947,-0.267,2.563,-2.197,0.488,105.89,-6.98,-109.99,-58.125,13.5,24.292,0.3924,0.42868,-0.66724,-0.46576,26.9,10080.1.21,100
2025-05-07 11:49:09.119,WTRL(B95BEB737CD0),0.064,0.959,-0.114,-5.066,-32.837,11.292,96.3,-4.55,-161.02,-54.5,8.75,69.892,0.13461,0.08551,-0.73965,-0.65375,25.5,10080.1.21,100
2025-05-07 11:49:09.179,WTRL(B95BEB737CD0),0.08,0.987,-0.115,0.366,-7.568,3.662,96.28,-5.02,-162.35,-54.5,8.75,69.892,0.13461,0.08551,-0.73965,-0.65375,25.5,10080.1.21,100
2025-05-07 11:49:09.187,WTLL(633828FBF9B6),0.158,0.949,-0.288,1.587,0.0,2.93,106.12,-7.12,-110.0,-58.125,13.5,24.292,0.3848,0.42682,-0.67496,-0.46268,26.9,10080.1.21,100
2025-05-07 11:49:09.277,WTLL(633828FBF9B6),0.145,0.948,-0.291,-0.366,-3.052,3.418,106.2,-7.34,-110.29,-57.5,13.625,21.542,0.3848,0.42682,-0.67496,-0.46268,26.9,10080.1.21,100
2025-05-07 11:49:09.300,WTRL(B95BEB737CD0),0.085,0.983,-0.112,0.183,-3.845,1.282,96.26,-5.22,-162.97,-54.5,8.75,69.892,0.13461,0.08551,-0.73965,-0.65375,25.5,10080.1.21,100
2025-05-07 11:49:09.366,WTLL(633828FBF9B6),0.106,0.938,-0.276,-2.197,-4.272,3.784,105.99,-7.68,-110.46,-57.5,13.625,21.542,0.3848,0.42682,-0.67496,-0.46268,26.9,10080.1.21,100
2025-05-07 11:49:09.389,WTRL(B95BEB737CD0),0.071,0.974,-0.111,-0.305,0.793,-1.648,96.2,-5.08,-162.95,-51.5,10.5,74.583,0.13461,0.08551,-0.73965,-0.65375,25.5,10080.1.21,100
2025-05-07 11:49:09.426,WTLL(633828FBF9B6),0.134,0.919,-0.271,0.0,0.916,-1.282,105.82,-7.8,-110.52,-57.5,13.625,21.542,0.38837,0.42297,-0.67532,-0.46268,26.9,10080.1.21,100
2025-05-07 11:49:09.510,WTRL(B95BEB737CD0),0.067,0.976,-0.115,0.916,1.404,-0.244,96.11,-4.99,-162.52,-51.5,10.5,74.583,0.13461,0.08551,-0.73965,-0.65375,25.5,10080.1.21,100
2025-05-07 11:49:09.547,WTLL(633828FBF9B6),0.159,0.938,-0.264,2.441,6.836,-2.869,105.81,-7.65,-110.05,-57.5,13.625,21.542,0.38837,0.42297,-0.67532,-0.46268,26.9,10080.1.21,100
2025-05-07 11:49:09.636,WTRL(B95BEB737CD0),0.07,0.984,-0.114,0.854,3.174,-0.488,96.17,-4.94,-162.36,-51.5,10.5,74.583,0.13419,0.08566,-0.73904,-0.65448,25.5,10080.1.21,100
2025-05-07 11:49:09.637,WTLL(633828FBF9B6),0.144,0.942,-0.283,0.0,1.648,0.61,105.85,-7.63,-109.78,-60.75,13.125,25.008,0.38837,0.42297,-0.67532,-0.46268,26.9,10080.1.21,100
2025-05-07 11:49:09.719,WTRL(B95BEB737CD0),0.052,0.973,-0.117,0.366,-0.305,-1.465,96.19,-4.87,-162.33,-51.5,10.5,74.583,0.13419,0.08566,-0.73904,-0.65448,25.5,10080.1.21,100
2025-05-07 11:49:09.779,WTRL(B95BEB737CD0),0.067,0.974,-0.113,-0.854,0.061,-1.526,96.12,-4.66,-162.26,-53.125,9.0,76.35,0.13419,0.08566,-0.73904,-0.65448,25.5,10080.1.21,100
2025-05-07 11:49:09.787,WTLL(633828FBF9B6),0.129,0.947,-0.271,-0.549,1.343,-1.526,105.82,-7.56,-109.98,-60.75,13.125,25.008,0.38837,0.42297,-0.67532,-0.46268,26.9,10080.1.21,100
2025-05-07 11:49:09.816,WTLL(633828FBF9B6),0.122,0.935,-0.274,0.793,-1.526,-0.671,105.71,-7.44,-109.75,-60.75,13.125,25.008,0.38879,0.4256,-0.67322,-0.46301,26.9,10080.1.21,100
2025-05-07 11:49:09.899,WTRL(B95BEB737CD0),0.074,0.981,-0.099,1.526,1.343,-0.549,96.09,-4.61,-162.33,-53.125,9.0,76.35,0.13419,0.08566,-0.73904,-0.65448,25.5,10080.1.21,100
2025-05-07 11:49:09.939,WTLL(633828FBF9B6),0.132,0.929,-0.275,-0.061,0.854,-0.244,105.72,-7.43,-109.75,-60.75,13.125,25.008,0.38879,0.4256,-0.67322,-0.46301,26.9,10080.1.21,100
2025-05-07 11:49:09.989,WTRL(B95BEB737CD0),0.057,0.968,-0.112,3.357,2.502,-2.563,96.31,-4.47,-162.15,-53.125,9.0,76.35,0.13208,0.08978,-0.73938,-0.65399,25.5,10080.1.21,100
2025-05-07 11:49:10.260,WTLL(633828FBF9B6),0.139,0.93,-0.264,0.671,5.31,-2.258,105.52,-7.46,-109.23,-60.75,13.125,25.008,0.38879,0.4256,-0.67322,-0.46301,26.9,10080.1.21,100
2025-05-07 11:49:10.109,WTRL(B95BEB737CD0),0.019,0.98,-0.127,2.93,0.793,-1.953,96.61,-4.24,-161.85,-53.125,9.0,76.35,0.13208,0.08978,-0.73938,-0.65399,25.5,10080.1.21,100
2025-05-07 11:49:10.147,WTLL(633828FBF9B6),0.131,0.956,-0.26,3.54,0.427,-3.174,105.65,-7.26,-108.95,-59.25,12.875,23.775,0.38879,0.4256,-0.67322,-0.46301,26.9,10080.1.21,100
2025-05-07 11:49:10.199,WTRL(B95BEB737CD0),0.034,0.984,-0.129,0.061,-3.723,-3.357,96.82,-4.0,-162.02,-52.0,9.875,75.083,0.13208,0.08978,-0.73938,-0.65399,25.5,10080.1.21,100
2025-05-07 11:49:10.241,WTLL(633828FBF9B6),0.121,0.954,-0.279,1.465,1.343,-1.587,105.88,-7.0,-108.83,-59.25,12.875,23.775,0.38879,0.4256,-0.67322,-0.46301,26.9,10080.1.21,100
2025-05-07 11:49:10.319,WTRL(B95BEB737CD0),0.06,0.984,-0.125,0.671,2.258,-0.427,96.84,-3.8,-161.81,-52.0,9.875,75.083,0.13208,0.08978,-0.73938,-0.65399,25.5,10080.1.21,100
2025-05-07 11:49:10.357,WTLL(633828FBF9B6),0.131,0.947,-0.28,-0.916,3.601,1.831,105.86,-7.03,-108.69,-59.25,12.875,23.775,0.39163,0.43417,-0.66821,-0.4599,26.9,10080.1.21,100
2025-05-07 11:49:10.409,WTRL(B95BEB737CD0),0.078,0.988,-0.122,1.16,2.93,3.113,96.85,-3.94,-161.77,-52.0,9.875,75.083,0.13101,0.09586,-0.74182,-0.65057,25.5,10080.1.21,100
2025-05-07 11:49:10.417,WTLL(633828FBF9B6),0.149,0.945,-0.281,-1.587,3.357,4.089,105.65,-7.4,-108.3,-60.625,13.125,20.758,0.39163,0.43417,-0.66821,-0.4599,26.9,10080.1.21,100
2025-05-07 11:49:10.538,WTRL(B95BEB737CD0),0.047,0.986,-0.117,2.197,4.211,2.197,96.88,-4.27,-161.59,-52.0,9.875,75.083,0.13101,0.09586,-0.74182,-0.65057,25.5,10080.1.21,100
2025-05-07 11:49:10.539,WTLL(633828FBF9B6),0.15,0.913,-0.274,0.61,2.441,2.38,105.5,-7.76,-108.08,-60.625,13.125,20.758,0.39163,0.43417,-0.66821,-0.4599,26.9,10080.1.21,100
2025-05-07 11:49:10.590,WTRL(B95BEB737CD0),0.079,1.0,-0.124,0.977,4.517,0.061,97.01,-4.43,-160.95,-51.75,9.625,73.067,0.13101,0.09586,-0.74182,-0.65057,25.5,10080.1.21,100
2025-05-07 11:49:10.626,WTLL(633828FBF9B6),0.156,0.945,-0.274,0.488,-1.038,0.977,105.55,-7.92,-108.02,-60.625,13.125,20.758,0.39948,0.43289,-0.66733,-0.4556,26.9,10080.1.21,100
2025-05-07 11:49:10.710,WTRL(B95BEB737CD0),0.069,0.978,-0.117,1.587,4.028,-0.916,96.95,-4.43,-160.71,-51.75,9.625,73.067,0.13101,0.09586,-0.74182,-0.65057,25.5,10080.1.21,100
2025-05-07 11:49:10.746,WTLL(633828FBF9B6),0.151,0.946,-0.268,1.16,0.916,-0.549,105.56,-7.97,-107.97,-60.625,13.125,20.758,0.39948,0.43289,-0.66733,-0.4556,26.9,10080.1.21,100
2025-05-07 11:49:10.799,WTRL(B95BEB737CD0),0.06,0.976,-0.131,2.258,1.892,-1.038,97.1,-4.32,-160.43,-51.75,9.625,73.067,0.14038,0.10367,-0.74258,-0.64651,25.5,10080.1.21,100
2025-05-07 11:49:10.842,WTLL(633828FBF9B6),0.145,0.942,-0.276,-1.221,0.305,-1.709,105.52,-7.84,-107.92,-60.625,13.125,20.758,0.39948,0.43289,-0.66733,-0.4556,26.9,10080.1.21,100
2025-05-07 11:49:10.920,WTRL(B95BEB737CD0),0.047,0.987,-0.15,-1.343,5.981,-4.639,97.17,-4.04,-159.85,-51.75,9.625,73.067,0.14038,0.10367,-0.74258,-0.64651,25.5,10080.1.21,100
2025-05-07 11:49:11.100,WTRL(B95BEB737CD0),0.034,0.987,-0.123,-0.122,5.615,-4.028,97.02,-3.71,-159.68,-51.25,9.25,74.533,0.14038,0.10367,-0.74258,-0.64651,25.5,10080.1.21,100
2025-05-07 11:49:11.180,WTLL(633828FBF9B6),0.134,0.939,-0.261,-2.625,1.099,-2.625,105.22,-7.62,-107.8,-58.5,13.875,25.767,0.39948,0.43289,-0.66733,-0.4556,26.9,10080.1.21,100
2025-05-07 11:49:11.460,WTLL(633828FBF9B6),0.128,0.935,-0.25,2.991,-0.61,-2.502,105.12,-7.36,-107.74,-58.5,13.875,25.767,0.39948,0.43289,-0.66733,-0.4556,26.9,10080.1.21,100
2025-05-07 11:49:11.159,WTRL(B95BEB737CD0),0.046,0.969,-0.132,1.526,-2.014,1.282,97.07,-3.61,-159.54,-51.25,9.25,74.533,0.14038,0.10367,-0.74258,-0.64651,25.5,10080.1.21,100
2025-05-07 11:49:11.167,WTLL(633828FBF9B6),0.141,0.941,-0.265,4.7,0.854,1.526,105.49,-7.28,-107.84,-58.5,13.875,25.767,0.39661,0.43674,-0.66467,-0.45831,26.9,10080.1.21,100
2025-05-07 11:49:11.189,WTRL(B95BEB737CD0),0.109,0.982,-0.147,1.77,-1.404,4.15,97.34,-3.84,-159.41,-51.25,9.25,74.533,0.14331,0.10913,-0.74246,-0.64514,25.5,10080.1.21,100
2025-05-07 11:49:11.227,WTLL(633828FBF9B6),0.117,0.94,-0.277,4.517,-2.441,2.93,105.91,-7.51,-107.94,-60.625,14.25,25.225,0.39661,0.43674,-0.66467,-0.45831,26.9,10080.1.21,100
2025-05-07 11:49:11.339,WTRL(B95BEB737CD0),0.085,0.947,-0.136,-0.732,2.197,1.221,97.25,-4.16,-159.65,-51.25,9.25,74.533,0.14331,0.10913,-0.74246,-0.64514,25.5,10080.1.21,100
2025-05-07 11:49:11.347,WTLL(633828FBF9B6),-0.228,0.946,-0.279,0.854,-5.005,0.122,106.12,-7.58,-108.26,-60.625,14.25,25.225,0.39661,0.43674,-0.66467,-0.45831,26.9,10080.1.21,100
2025-05-07 11:49:11.399,WTRL(B95BEB737CD0),0.069,0.97,-0.143,-3.967,9.216,-5.188,97.0,-3.99,-159.36,-52.625,9.75,72.35,0.14331,0.10913,-0.74246,-0.64514,25.5,10080.1.21,100
2025-05-07 11:49:11.519,WTRL(B95BEB737CD0),0.025,0.921,-0.314,13.916,-1.404,-5.859,97.18,-3.58,-158.89,-52.625,9.75,72.35,0.14331,0.10913,-0.74246,-0.64514,25.5,10080.1.21,100
2025-05-07 11:49:11.527,WTLL(633828FBF9B6),-0.358,0.922,-0.304,-15.076,-104.309,-23.804,105.51,-6.04,-113.35,-60.625,14.25,25.225,0.32477,0.42184,-0.67688,-0.50824,26.9,10080.1.21,100
2025-05-07 11:49:11.558,WTLL(633828FBF9B6),-0.021,0.932,-0.401,26.55,-5.859,-75.134,106.06,0.06,-115.41,-60.625,14.25,25.225,0.32477,0.42184,-0.67688,-0.50824,26.9,10080.1.21,100
2025-05-07 11:49:11.646,WTLL(633828FBF9B6),0.052,0.956,-0.216,12.329,-8.667,-87.646,108.14,9.28,-115.0,-60.625,14.25,25.225,0.32477,0.42184,-0.67688,-0.50824,26.9,10080.1.21,100
2025-05-07 11:49:11.759,WTRL(B95BEB737CD0),0.044,0.875,-0.462,88.44,0.61,4.272,102.86,-3.66,-158.44,-52.625,9.75,72.35,0.14032,0.12744,-0.77618,-0.60123,25.5,10080.1.21,100
2025-05-07 11:49:11.760,WTRL(B95BEB737CD0),0.021,1.094,-0.024,70.679,5.127,1.099,111.54,-4.04,-157.82,-52.625,9.75,72.35,0.14032,0.12744,-0.77618,-0.60123,25.5,10080.1.21,100
2025-05-07 11:49:11.767,WTLL(633828FBF9B6),-0.426,1.031,-0.274,0.732,-0.732,-35.706,109.4,14.83,-111.53,-45.25,8.0,29.117,0.32477,0.42184,-0.67688,-0.50824,26.9,10080.1.21,100
2025-05-07 11:49:11.827,WTLL(633828FBF9B6),-0.252,0.915,-0.405,8.545,1.892,-0.366,110.11,15.65,-110.69,-45.25,8.0,29.117,0.22055,0.52386,-0.62515,-0.53476,26.9,10080.1.21,100
2025-05-07 11:49:11.849,WTRL(B95BEB737CD0),0.079,0.98,-0.601,9.033,20.264,0.061,114.32,-4.49,-157.62,-56.5,18.125,76.008,0.14032,0.12744,-0.77618,-0.60123,25.5,10080.1.21,100
2025-05-07 11:49:11.943,WTRL(B95BEB737CD0),0.114,0.804,-0.444,8.667,5.676,-0.244,115.22,-4.74,-156.8,-56.5,18.125,76.008,0.14032,0.12744,-0.77618,-0.60123,25.5,10080.1.21,100
2025-05-07 11:49:12.000,WTRL(B95BEB737CD0),0.062,0.878,-0.329,13.794,-1.282,-4.639,116.25,-4.42,-156.95,-56.5,18.125,76.008,0.13834,0.15201,-0.83673,-0.50748,25.5,10080.1.21,100
2025-05-07 11:49:12.119,WTRL(B95BEB737CD0),0.089,0.824,-0.53,39.063,23.743,-1.648,118.28,-5.03,-155.05,-56.5,18.125,76.008,0.13834,0.15201,-0.83673,-0.50748,25.5,10080.1.21,100
2025-05-07 11:49:12.158,WTLL(633828FBF9B6),-0.261,0.916,-0.347,4.761,2.563,-5.188,110.24,16.65,-111.62,-45.25,8.0,29.117,0.22055,0.52386,-0.62515,-0.53476,26.9,10080.1.21,100
2025-05-07 11:49:12.158,WTLL(633828FBF9B6),-0.37,0.929,-0.312,7.935,-44.556,-6.958,110.59,17.37,-113.25,-45.25,8.0,29.117,0.22055,0.52386,-0.62515,-0.53476,26.9,10080.1.21,100
2025-05-07 11:49:12.217,WTLL(633828FBF9B6),-0.309,0.865,-0.396,12.451,-4.272,-5.92,111.85,18.52,-113.05,-45.25,8.0,29.117,0.22055,0.52386,-0.62515,-0.53476,26.9,10080.1.21,100
2025-05-07 11:49:12.300,WTRL(B95BEB737CD0),0.073,0.848,-0.542,2.991,-16.785,9.46,120.73,-5.45,-155.06,-56.0,23.375,79.408,0.13834,0.15201,-0.83673,-0.50748,25.5,10080.1.21,100
2025-05-07 11:49:12.328,WTRL(B95BEB737CD0),0.095,0.853,-0.541,-25.391,-14.587,12.695,119.76,-5.81,-156.86,-56.0,23.375,79.408,0.13834,0.15201,-0.83673,-0.50748,25.5,10080.1.21,100
2025-05-07 11:49:12.342,WTLL(633828FBF9B6),-0.285,0.872,-0.425,-6.287,15.32,4.089,112.31,18.33,-112.33,-43.5,9.75,32.85,0.22055,0.52386,-0.62515,-0.53476,26.9,10080.1.21,100
2025-05-07 11:49:12.397,WTLL(633828FBF9B6),-0.274,0.892,-0.412,-23.071,8.667,16.907,111.12,16.78,-111.44,-43.5,9.75,32.85,0.228,0.51852,-0.62433,-0.53784,26.9,10080.1.21,100
2025-05-07 11:49:12.420,WTRL(B95BEB737CD0),0.108,0.882,-0.481,-53.711,-17.029,17.151,115.93,-6.3,-159.08,-56.0,23.375,79.408,0.14209,0.12088,-0.83444,-0.51846,25.5,10080.1.21,100
2025-05-07 11:49:12.487,WTLL(633828FBF9B6),-0.089,0.935,-0.309,-47.363,-5.859,25.208,107.11,14.95,-112.64,-43.5,9.75,32.85,0.228,0.51852,-0.62433,-0.53784,26.9,10080.1.21,100
2025-05-07 11:49:12.542,WTRL(B95BEB737CD0),0.122,0.901,-0.366,-73.669,-6.531,15.442,109.52,-7.39,-160.88,-56.0,23.375,79.408,0.14209,0.12088,-0.83444,-0.51846,25.5,10080.1.21,100
2025-05-07 11:49:12.577,WTLL(633828FBF9B6),-0.179,0.933,-0.1,-46.57,-41.138,18.555,100.7,13.5,-116.69,-43.625,-0.25,27.325,0.228,0.51852,-0.62433,-0.53784,26.9,10080.1.21,100
2025-05-07 11:49:12.599,WTRL(B95BEB737CD0),0.065,0.907,-0.201,-57.312,1.648,13.55,102.67,-8.75,-161.3,-55.75,13.25,78.083,0.14209,0.12088,-0.83444,-0.51846,25.5,10080.1.21,100
2025-05-07 11:49:12.643,WTLL(633828FBF9B6),-0.204,0.909,-0.033,-1.648,5.432,2.625,98.21,12.62,-116.62,-43.625,-0.25,27.325,0.27048,0.45828,-0.60077,-0.59647,26.9,10080.1.21,100
2025-05-07 11:49:12.720,WTRL(B95BEB737CD0),0.245,0.933,-0.101,-13.184,-26.062,9.705,99.22,-9.97,-161.11,-55.75,13.25,78.083,0.14209,0.12088,-0.83444,-0.51846,25.5,10080.1.21,100
2025-05-07 11:49:12.757,WTLL(633828FBF9B6),-0.189,0.986,-0.199,1.587,9.033,-2.869,98.44,12.83,-116.22,-43.625,-0.25,27.325,0.27048,0.45828,-0.60077,-0.59647,26.9,10080.1.21,100
2025-05-07 11:49:12.843,WTRL(B95BEB737CD0),0.188,0.964,-0.211,7.507,2.625,1.099,99.79,-10.16,-163.94,-55.75,13.25,78.083,0.1568,0.04993,-0.76309,-0.62491,25.5,10080.1.21,100
2025-05-07 11:49:12.847,WTLL(633828FBF9B6),-0.194,0.932,-0.098,3.54,2.502,-2.502,98.37,13.0,-116.28,-45.25,-1.125,30.075,0.27048,0.45828,-0.60077,-0.59647,26.9,10080.1.21,100
2025-05-07 11:49:12.930,WTRL(B95BEB737CD0),0.167,0.943,-0.194,2.014,22.522,1.77,99.93,-10.39,-163.52,-55.75,13.25,78.083,0.1568,0.04993,-0.76309,-0.62491,25.5,10080.1.21,100
2025-05-07 11:49:12.967,WTLL(633828FBF9B6),-0.239,0.957,-0.171,-0.305,3.113,-1.526,98.64,13.22,-116.0,-45.25,-1.125,30.075,0.27048,0.45828,-0.60077,-0.59647,26.9,10080.1.21,100
2025-05-07 11:49:13.200,WTRL(B95BEB737CD0),0.137,0.958,-0.171,0.0,64.026,0.122,99.2,-11.2,-159.09,-58.25,12.0,73.15,0.1568,0.04993,-0.76309,-0.62491,25.5,10080.1.21,100
2025-05-07 11:49:13.560,WTLL(633828FBF9B6),-0.264,0.952,-0.149,0.61,1.465,0.0,98.71,13.26,-115.76,-45.25,-1.125,30.075,0.27048,0.45828,-0.60077,-0.59647,26.9,10080.1.21,100
2025-05-07 11:49:13.143,WTRL(B95BEB737CD0),0.234,0.972,-0.155,1.648,23.987,3.052,98.44,-12.21,-154.32,-58.25,12.0,73.15,0.1568,0.04993,-0.76309,-0.62491,25.5,10080.1.21,100
2025-05-07 11:49:13.177,WTLL(633828FBF9B6),-0.234,0.958,-0.173,1.099,-4.272,1.404,98.89,13.22,-115.63,-45.25,-1.125,30.075,0.26993,0.4653,-0.59894,-0.59314,26.9,10080.1.21,100
2025-05-07 11:49:13.229,WTRL(B95BEB737CD0),0.22,0.956,-0.136,2.502,27.344,2.197,98.16,-12.79,-152.2,-58.25,12.0,73.15,0.24084,0.11151,-0.74579,-0.61093,25.5,10080.1.21,100
2025-05-07 11:49:13.267,WTLL(633828FBF9B6),-0.215,0.963,-0.181,2.258,-6.104,2.625,99.05,13.07,-115.88,-45.25,-1.125,30.075,0.26993,0.4653,-0.59894,-0.59314,26.9,10080.1.21,100
2025-05-07 11:49:13.356,WTLL(633828FBF9B6),-0.057,0.948,-0.158,6.775,-2.014,1.953,99.34,12.88,-116.13,-44.875,0.0,29.8,0.26993,0.4653,-0.59894,-0.59314,26.9,10080.1.21,100
2025-05-07 11:49:13.379,WTRL(B95BEB737CD0),0.248,0.946,-0.137,0.61,17.029,5.615,97.73,-13.49,-149.85,-58.25,12.0,73.15,0.24084,0.11151,-0.74579,-0.61093,25.5,10080.1.21,100
2025-05-07 11:49:13.408,WTRL(B95BEB737CD0),0.242,0.949,-0.122,5.554,14.221,7.324,97.64,-14.34,-148.43,-62.875,13.625,67.875,0.24084,0.11151,-0.74579,-0.61093,25.5,10080.1.21,100
2025-05-07 11:49:13.447,WTLL(633828FBF9B6),-0.27,0.9,-0.135,42.358,42.48,-10.803,101.32,12.88,-114.97,-44.875,0.0,29.8,0.26627,0.51575,-0.61319,-0.53571,26.9,10080.1.21,100
2025-05-07 11:49:13.529,WTRL(B95BEB737CD0),0.349,0.97,-0.125,-13.489,-7.08,23.499,96.92,-15.69,-147.2,-62.875,13.625,67.875,0.24084,0.11151,-0.74579,-0.61093,25.5,10080.1.21,100
2025-05-07 11:49:13.624,WTRL(B95BEB737CD0),0.322,0.888,-0.108,-5.554,-12.878,10.01,96.64,-17.38,-148.22,-62.875,13.625,67.875,0.28589,0.10107,-0.73895,-0.60156,25.5,10080.1.21,100
2025-05-07 11:49:13.687,WTLL(633828FBF9B6),-0.268,0.98,-0.396,31.372,39.124,-13.0,107.66,13.07,-108.85,-44.875,0.0,29.8,0.26627,0.51575,-0.61319,-0.53571,26.9,10080.1.21,100
2025-05-07 11:49:13.717,WTLL(633828FBF9B6),-0.173,0.935,-0.32,-11.047,30.762,3.235,108.6,12.66,-106.3,-44.875,0.0,29.8,0.26627,0.51575,-0.61319,-0.53571,26.9,10080.1.21,100
2025-05-07 11:49:13.744,WTRL(B95BEB737CD0),0.259,0.934,-0.138,17.761,19.531,-6.775,97.56,-17.3,-148.65,-62.875,13.625,67.875,0.28589,0.10107,-0.73895,-0.60156,25.5,10080.1.21,100
2025-05-07 11:49:13.778,WTLL(633828FBF9B6),-0.146,0.925,-0.289,-17.029,-6.958,3.723,106.9,12.12,-107.06,-51.0,5.25,27.842,0.26627,0.51575,-0.61319,-0.53571,26.9,10080.1.21,100
2025-05-07 11:49:13.829,WTRL(B95BEB737CD0),0.264,0.931,-0.149,10.925,21.729,0.549,98.23,-17.24,-145.96,-65.25,17.0,67.317,0.28589,0.10107,-0.73895,-0.60156,25.5,10080.1.21,100
2025-05-07 11:49:13.867,WTLL(633828FBF9B6),-0.206,0.898,-0.23,16.846,45.288,-12.634,107.23,12.13,-105.37,-51.0,5.25,27.842,0.26627,0.51575,-0.61319,-0.53571,26.9,10080.1.21,100
2025-05-07 11:49:13.949,WTRL(B95BEB737CD0),0.345,0.936,-0.146,-5.737,2.502,12.451,98.17,-18.19,-144.26,-65.25,17.0,67.317,0.28589,0.10107,-0.73895,-0.60156,25.5,10080.1.21,100
2025-05-07 11:49:14.240,WTLL(633828FBF9B6),-0.174,0.947,-0.329,5.676,15.015,-1.587,109.22,11.94,-102.28,-51.0,5.25,27.842,0.2955,0.556,-0.59344,-0.50128,26.9,10080.1.21,100
