时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(uT),磁场Y(uT),磁场Z(uT),四元数0(),四元数1(),四元数2(),四元数3(),温度(°C),版本号(),电量(%)
2025-05-07 11:49:09.138,WTLA(D2:5B:8F:2B:49:EE),0.489,-0.727,0.636,-27.1,4.761,-4.7,-51.37,-41.46,136.25,-19.0,41.375,-45.758,0.39392,0.17374,-0.51794,0.73907,22.9,10080.1.21,100
2025-05-07 11:49:09.185,WTRA(F7:C5:A7:64:8A:09),-1.117,-0.88,0.421,176.453,247.742,-156.372,-32.88,39.38,-158.97,-40.0,11.125,-30.742,-0.39923,-0.13773,-0.3197,0.84811,23.2,10080.1.21,100
2025-05-07 11:49:09.235,WTC(C4:80:F9:46:D1:94),-0.07,0.989,0.144,-0.061,-5.066,-5.371,86.34,4.11,-91.88,-37.875,-52.75,-43.575,-0.48846,-0.49429,0.4733,0.54123,25.7,10080.1.21,100
2025-05-07 11:49:09.254,WTLA(D2:5B:8F:2B:49:EE),0.646,-0.532,0.573,-34.851,14.709,-32.837,-53.39,-42.18,133.82,-19.0,41.375,-45.758,0.49939,0.13016,-0.51416,0.685,22.9,10080.1.21,100
2025-05-07 11:49:09.275,WTRA(F7:C5:A7:64:8A:09),0.122,-0.107,0.37,203.064,-359.131,-104.98,-27.16,35.29,-178.69,-2.625,-22.25,-41.692,-0.39923,-0.13773,-0.3197,0.84811,23.2,10080.1.21,100
2025-05-07 11:49:09.335,WTC(C4:80:F9:46:D1:94),-0.061,0.986,0.127,6.47,13.672,-7.996,86.88,4.76,-91.32,-37.875,-52.75,-43.575,-0.48846,-0.49429,0.4733,0.54123,25.7,10080.1.21,100
2025-05-07 11:49:09.349,WTLA(D2:5B:8F:2B:49:EE),0.791,-0.479,0.596,-27.1,52.612,-89.966,-50.53,-44.97,125.43,-19.0,41.375,-45.758,0.49939,0.13016,-0.51416,0.685,22.9,10080.1.21,100
2025-05-07 11:49:09.398,WTRA(F7:C5:A7:64:8A:09),0.477,0.236,0.91,68.665,-99.976,-75.928,-9.81,5.43,-178.6,-2.625,-22.25,-41.692,-0.39923,-0.13773,-0.3197,0.84811,23.2,10080.1.21,100
2025-05-07 11:49:09.434,WTLA(D2:5B:8F:2B:49:EE),0.856,-0.428,0.575,45.227,58.411,-122.437,-33.7,-45.0,102.22,-13.625,43.5,-48.725,0.49939,0.13016,-0.51416,0.685,22.9,10080.1.21,100
2025-05-07 11:49:09.446,WTC(C4:80:F9:46:D1:94),-0.058,0.984,0.043,23.01,16.235,1.831,88.74,5.17,-89.28,-38.625,-53.5,-37.483,-0.48846,-0.49429,0.4733,0.54123,25.7,10080.1.21,100
2025-05-07 11:49:09.454,WTRA(F7:C5:A7:64:8A:09),-0.189,-0.192,0.892,-65.918,-164.429,30.701,-11.93,-11.05,-177.08,-2.625,-22.25,-41.692,-0.03033,0.14349,-0.12601,0.98108,23.2,10080.1.21,100
2025-05-07 11:49:09.540,WTLA(D2:5B:8F:2B:49:EE),0.561,-0.095,0.539,33.203,55.054,-74.463,-17.56,-43.53,84.88,-13.625,43.5,-48.725,0.49939,0.13016,-0.51416,0.685,22.9,10080.1.21,100
2025-05-07 11:49:09.541,WTC(C4:80:F9:46:D1:94),-0.031,0.994,-0.098,-0.305,13.855,6.348,90.42,4.54,-88.41,-38.625,-53.5,-37.483,-0.48846,-0.49429,0.4733,0.54123,25.7,10080.1.21,100
2025-05-07 11:49:09.605,WTRA(F7:C5:A7:64:8A:09),0.311,-0.369,0.771,-23.071,-184.326,-13.55,-17.36,-18.08,-173.74,-33.0,-19.625,-37.183,-0.03033,0.14349,-0.12601,0.98108,23.2,10080.1.21,100
2025-05-07 11:49:09.646,WTLA(D2:5B:8F:2B:49:EE),0.509,0.259,0.835,1.709,-32.959,32.288,-12.83,-42.48,81.91,-13.625,43.5,-48.725,0.7084,0.14682,-0.35684,0.59091,22.9,10080.1.21,100
2025-05-07 11:49:09.653,WTC(C4:80:F9:46:D1:94),-0.041,0.957,-0.117,0.427,10.742,3.296,90.6,3.92,-87.73,-38.625,-53.5,-37.483,-0.49194,-0.53021,0.47357,0.50247,25.7,10080.1.21,100
2025-05-07 11:49:09.666,WTRA(F7:C5:A7:64:8A:09),1.947,-0.226,0.23,-40.894,-302.551,49.561,-27.38,-42.79,-160.76,-33.0,-19.625,-37.183,-0.03033,0.14349,-0.12601,0.98108,23.2,10080.1.21,100
2025-05-07 11:49:09.732,WTC(C4:80:F9:46:D1:94),0.006,0.975,-0.063,-6.958,11.719,4.333,90.3,3.67,-86.53,-38.625,-53.5,-37.483,-0.49194,-0.53021,0.47357,0.50247,25.7,10080.1.21,100
2025-05-07 11:49:09.734,WTLA(D2:5B:8F:2B:49:EE),-0.032,0.04,0.009,-15.076,53.467,144.043,-23.72,-38.67,93.58,-13.625,43.5,-48.725,0.7084,0.14682,-0.35684,0.59091,22.9,10080.1.21,100
2025-05-07 11:49:09.787,WTRA(F7:C5:A7:64:8A:09),1.229,-0.559,-0.327,37.415,-284.485,77.332,-99.36,-61.91,-79.48,-33.0,-19.625,-37.183,-0.03033,0.14349,-0.12601,0.98108,23.2,10080.1.21,100
2025-05-07 11:49:09.835,WTC(C4:80:F9:46:D1:94),-0.042,1.017,0.076,-11.353,26.489,8.545,89.65,3.13,-85.49,-40.125,-50.5,-42.833,-0.49194,-0.53021,0.47357,0.50247,25.7,10080.1.21,100
2025-05-07 11:49:09.856,WTLA(D2:5B:8F:2B:49:EE),-0.705,0.34,0.936,-34.912,43.518,308.533,-32.35,-21.67,111.42,3.875,32.625,-45.7,0.7084,0.14682,-0.35684,0.59091,22.9,10080.1.21,100
2025-05-07 11:49:09.879,WTRA(F7:C5:A7:64:8A:09),0.683,-0.592,-0.066,99.426,20.02,110.535,-106.01,-49.46,-63.2,-33.0,-19.625,-37.183,-0.32877,0.72672,-0.17935,0.57578,23.2,10080.1.21,100
2025-05-07 11:49:09.936,WTC(C4:80:F9:46:D1:94),-0.027,1.0,0.071,12.695,9.399,9.644,89.48,2.48,-83.92,-40.125,-50.5,-42.833,-0.49194,-0.53021,0.47357,0.50247,25.7,10080.1.21,100
2025-05-07 11:49:09.945,WTLA(D2:5B:8F:2B:49:EE),-0.855,-0.194,0.946,-142.7,74.768,362.976,-47.72,-0.15,139.0,3.875,32.625,-45.7,0.7084,0.14682,-0.35684,0.59091,22.9,10080.1.21,100
2025-05-07 11:49:09.996,WTRA(F7:C5:A7:64:8A:09),0.432,-0.661,0.0,147.888,133.484,120.117,-86.25,-38.46,-75.83,-33.0,-19.625,-37.183,-0.32877,0.72672,-0.17935,0.57578,23.2,10080.1.21,100
2025-05-07 11:49:10.470,WTC(C4:80:F9:46:D1:94),0.027,1.033,0.081,21.79,4.639,6.775,91.37,1.8,-82.89,-40.125,-50.5,-42.833,-0.51385,-0.54947,0.4686,0.46295,25.7,10080.1.21,100
2025-05-07 11:49:10.630,WTLA(D2:5B:8F:2B:49:EE),-1.179,-0.497,0.19,-43.64,10.193,438.477,-53.26,30.72,163.75,3.875,32.625,-45.7,-0.23935,-0.33344,-0.28351,0.86664,22.9,10080.1.21,100
2025-05-07 11:49:10.850,WTRA(F7:C5:A7:64:8A:09),0.013,-0.429,0.205,193.42,131.592,108.398,-62.96,-23.88,-88.01,-47.25,13.875,-22.7,-0.32877,0.72672,-0.17935,0.57578,23.2,10080.1.21,100
2025-05-07 11:49:10.125,WTLA(D2:5B:8F:2B:49:EE),-1.779,0.071,0.211,223.328,-35.095,355.591,-6.94,46.05,-140.29,3.875,32.625,-45.7,-0.23935,-0.33344,-0.28351,0.86664,22.9,10080.1.21,100
2025-05-07 11:49:10.132,WTC(C4:80:F9:46:D1:94),-0.014,0.936,-0.062,24.292,14.221,-3.113,93.78,1.6,-81.81,-40.125,-50.5,-42.833,-0.51385,-0.54947,0.4686,0.46295,25.7,10080.1.21,100
2025-05-07 11:49:10.210,WTRA(F7:C5:A7:64:8A:09),-0.174,-0.282,0.477,201.782,44.678,87.646,-41.43,-8.63,-91.94,-47.25,13.875,-22.7,-0.6777,0.20554,-0.17868,0.68295,23.2,10080.1.21,100
2025-05-07 11:49:10.245,WTLA(D2:5B:8F:2B:49:EE),-1.31,0.443,0.307,313.538,81.726,73.059,47.03,46.08,-105.01,-9.75,-15.875,-15.533,-0.23935,-0.33344,-0.28351,0.86664,22.9,10080.1.21,100
2025-05-07 11:49:10.253,WTC(C4:80:F9:46:D1:94),-0.078,0.974,-0.209,24.414,14.465,-11.414,96.22,2.18,-79.96,-42.125,-47.375,-43.95,-0.51385,-0.54947,0.4686,0.46295,25.7,10080.1.21,100
2025-05-07 11:49:10.263,WTRA(F7:C5:A7:64:8A:09),0.204,-0.396,0.748,120.361,-64.941,57.068,-27.38,-1.32,-87.82,-47.25,13.875,-22.7,-0.6777,0.20554,-0.17868,0.68295,23.2,10080.1.21,100
2025-05-07 11:49:10.334,WTLA(D2:5B:8F:2B:49:EE),-0.565,0.596,0.376,244.019,77.637,-87.708,89.55,53.69,-86.96,-9.75,-15.875,-15.533,-0.23935,-0.33344,-0.28351,0.86664,22.9,10080.1.21,100
2025-05-07 11:49:10.342,WTC(C4:80:F9:46:D1:94),-0.096,0.995,-0.113,11.353,-3.601,-2.869,97.93,2.6,-78.62,-42.125,-47.375,-43.95,-0.51385,-0.54947,0.4686,0.46295,25.7,10080.1.21,100
2025-05-07 11:49:10.384,WTRA(F7:C5:A7:64:8A:09),0.322,-0.145,1.348,-3.174,-38.269,-36.499,-20.23,-8.73,-82.46,-47.25,13.875,-22.7,-0.6777,0.20554,-0.17868,0.68295,23.2,10080.1.21,100
2025-05-07 11:49:10.453,WTLA(D2:5B:8F:2B:49:EE),-0.798,0.729,0.491,74.89,-60.974,-83.252,98.5,64.48,-94.61,-9.75,-15.875,-15.533,-0.0462,-0.69855,0.22437,0.67783,22.9,10080.1.21,100
2025-05-07 11:49:10.463,WTC(C4:80:F9:46:D1:94),0.049,0.967,-0.141,0.0,-17.944,6.653,98.16,2.41,-79.24,-42.125,-47.375,-43.95,-0.49268,-0.58774,0.47519,0.43118,25.7,10080.1.21,100
2025-05-07 11:49:10.475,WTRA(F7:C5:A7:64:8A:09),0.526,-0.217,1.193,-65.369,-147.034,-147.522,-22.81,-20.4,-89.43,-49.875,3.375,-22.617,-0.6777,0.20554,-0.17868,0.68295,23.2,10080.1.21,100
2025-05-07 11:49:10.524,WTC(C4:80:F9:46:D1:94),0.027,0.992,-0.19,2.197,-4.944,4.639,98.35,2.03,-79.82,-42.125,-47.375,-43.95,-0.49268,-0.58774,0.47519,0.43118,25.7,10080.1.21,100
2025-05-07 11:49:10.542,WTLA(D2:5B:8F:2B:49:EE),-0.92,0.429,0.18,35.217,-55.847,-40.71,95.87,70.65,-100.51,-9.75,-15.875,-15.533,-0.0462,-0.69855,0.22437,0.67783,22.9,10080.1.21,100
2025-05-07 11:49:10.593,WTRA(F7:C5:A7:64:8A:09),0.545,-0.722,1.111,-2.319,31.555,-108.582,-22.4,-33.05,-101.46,-49.875,3.375,-22.617,-0.6777,0.20554,-0.17868,0.68295,23.2,10080.1.21,100
2025-05-07 11:49:10.644,WTC(C4:80:F9:46:D1:94),0.098,0.937,-0.171,-3.418,-21.423,11.902,97.99,1.31,-81.67,-42.125,-46.5,-40.308,-0.49268,-0.58774,0.47519,0.43118,25.7,10080.1.21,100
2025-05-07 11:49:10.664,WTLA(D2:5B:8F:2B:49:EE),-0.667,0.58,-0.157,25.208,-51.941,-56.641,90.14,77.59,-110.01,9.25,-5.125,8.508,-0.0462,-0.69855,0.22437,0.67783,22.9,10080.1.21,100
2025-05-07 11:49:10.684,WTRA(F7:C5:A7:64:8A:09),0.455,-0.313,0.892,6.653,32.654,-42.664,-16.14,-31.05,-109.61,-49.875,3.375,-22.617,-0.50763,0.28497,0.04294,0.81189,23.2,10080.1.21,100
2025-05-07 11:49:10.734,WTC(C4:80:F9:46:D1:94),0.102,0.955,-0.188,2.258,4.028,-2.38,98.01,0.98,-82.84,-42.125,-46.5,-40.308,-0.49268,-0.58774,0.47519,0.43118,25.7,10080.1.21,100
2025-05-07 11:49:10.753,WTLA(D2:5B:8F:2B:49:EE),1.752,0.637,0.033,-26.611,204.224,15.503,114.91,76.81,-85.73,9.25,-5.125,8.508,-0.0462,-0.69855,0.22437,0.67783,22.9,10080.1.21,100
2025-05-07 11:49:10.804,WTRA(F7:C5:A7:64:8A:09),0.612,-0.29,0.71,-0.854,24.292,-43.884,-13.09,-29.28,-115.83,-49.875,3.375,-22.617,-0.50763,0.28497,0.04294,0.81189,23.2,10080.1.21,100
2025-05-07 11:49:10.844,WTLA(D2:5B:8F:2B:49:EE),-0.383,0.454,-0.872,-185.303,949.768,83.801,156.46,27.97,-27.96,9.25,-5.125,8.508,-0.2598,-0.95407,0.13513,-0.06244,22.9,10080.1.21,100
2025-05-07 11:49:10.853,WTC(C4:80:F9:46:D1:94),-0.023,0.979,-0.122,-2.258,15.076,-4.15,97.3,1.32,-81.92,-42.125,-46.5,-40.308,-0.49503,-0.57239,0.48422,0.439,25.7,10080.1.21,100
2025-05-07 11:49:10.864,WTRA(F7:C5:A7:64:8A:09),0.528,-0.323,0.788,9.583,-5.371,-27.405,-10.79,-29.71,-119.66,-47.125,-15.875,-23.65,-0.50763,0.28497,0.04294,0.81189,23.2,10080.1.21,100
2025-05-07 11:49:10.934,WTLA(D2:5B:8F:2B:49:EE),0.449,0.142,-1.62,-56.702,-229.614,-17.578,139.79,-27.01,-3.64,9.25,-5.125,8.508,-0.2598,-0.95407,0.13513,-0.06244,22.9,10080.1.21,100
2025-05-07 11:49:10.943,WTC(C4:80:F9:46:D1:94),0.024,0.958,-0.121,4.883,7.935,-3.479,96.82,1.22,-81.22,-42.125,-46.5,-40.308,-0.49503,-0.57239,0.48422,0.439,25.7,10080.1.21,100
2025-05-07 11:49:11.170,WTRA(F7:C5:A7:64:8A:09),0.444,-0.301,0.878,17.639,9.827,-3.967,-8.86,-29.89,-121.25,-47.125,-15.875,-23.65,-0.50763,0.28497,0.04294,0.81189,23.2,10080.1.21,100
2025-05-07 11:49:11.530,WTLA(D2:5B:8F:2B:49:EE),0.542,0.334,-0.961,70.129,-62.5,-24.719,141.76,-25.65,-2.67,-34.25,-12.375,-0.25,-0.2598,-0.95407,0.13513,-0.06244,22.9,10080.1.21,100
2025-05-07 11:49:11.670,WTC(C4:80:F9:46:D1:94),-0.123,0.989,-0.099,28.809,8.606,-1.587,98.26,1.53,-80.61,-39.625,-46.375,-40.317,-0.49503,-0.57239,0.48422,0.439,25.7,10080.1.21,100
2025-05-07 11:49:11.740,WTRA(F7:C5:A7:64:8A:09),0.417,-0.259,0.842,37.537,3.845,-2.136,-5.79,-28.47,-121.85,-47.125,-15.875,-23.65,-0.46262,0.22565,0.09174,0.85239,23.2,10080.1.21,100
2025-05-07 11:49:11.124,WTC(C4:80:F9:46:D1:94),-0.006,0.893,-0.113,67.444,15.869,-2.319,103.33,1.52,-78.27,-39.625,-46.375,-40.317,-0.49503,-0.57239,0.48422,0.439,25.7,10080.1.21,100
2025-05-07 11:49:11.174,WTLA(D2:5B:8F:2B:49:EE),0.656,0.627,-0.619,-16.418,70.618,30.579,144.07,-29.55,-0.53,-34.25,-12.375,-0.25,-0.2598,-0.95407,0.13513,-0.06244,22.9,10080.1.21,100
2025-05-07 11:49:11.193,WTRA(F7:C5:A7:64:8A:09),0.349,-0.142,0.787,49.744,11.963,0.061,-1.24,-27.35,-122.37,-47.125,-15.875,-23.65,-0.46262,0.22565,0.09174,0.85239,23.2,10080.1.21,100
2025-05-07 11:49:11.243,WTC(C4:80:F9:46:D1:94),-0.038,0.918,-0.228,85.754,8.728,7.568,111.18,0.79,-77.08,-39.625,-46.375,-40.317,-0.42154,-0.65991,0.52225,0.33759,25.7,10080.1.21,100
2025-05-07 11:49:11.266,WTLA(D2:5B:8F:2B:49:EE),0.234,0.595,-0.577,-7.935,83.801,-3.296,140.26,-36.43,4.98,-34.25,-12.375,-0.25,-0.32727,-0.88071,0.07056,-0.3349,22.9,10080.1.21,100
2025-05-07 11:49:11.284,WTRA(F7:C5:A7:64:8A:09),0.439,-0.032,0.803,69.336,-4.7,-11.536,4.57,-26.64,-122.9,-46.875,-21.25,-18.783,-0.46262,0.22565,0.09174,0.85239,23.2,10080.1.21,100
2025-05-07 11:49:11.335,WTC(C4:80:F9:46:D1:94),0.052,0.923,-0.41,84.961,1.282,18.066,119.55,-0.6,-77.06,-39.625,-46.375,-40.317,-0.42154,-0.65991,0.52225,0.33759,25.7,10080.1.21,100
2025-05-07 11:49:11.353,WTLA(D2:5B:8F:2B:49:EE),0.43,0.681,-0.771,-67.627,-72.144,-8.667,134.12,-38.67,5.84,-34.25,-12.375,-0.25,-0.32727,-0.88071,0.07056,-0.3349,22.9,10080.1.21,100
2025-05-07 11:49:11.413,WTRA(F7:C5:A7:64:8A:09),0.723,0.221,0.958,60.303,-19.226,-22.949,12.53,-27.85,-124.77,-46.875,-21.25,-18.783,-0.46262,0.22565,0.09174,0.85239,23.2,10080.1.21,100
2025-05-07 11:49:11.455,WTC(C4:80:F9:46:D1:94),0.165,1.077,-0.877,82.825,14.832,16.541,129.09,-2.94,-77.14,-45.75,-30.5,-34.183,-0.42154,-0.65991,0.52225,0.33759,25.7,10080.1.21,100
2025-05-07 11:49:11.473,WTLA(D2:5B:8F:2B:49:EE),1.245,0.866,-0.464,-134.766,56.335,13.245,128.08,-36.15,0.34,-34.625,-11.5,-17.767,-0.32727,-0.88071,0.07056,-0.3349,22.9,10080.1.21,100
2025-05-07 11:49:11.493,WTRA(F7:C5:A7:64:8A:09),0.604,0.662,1.342,40.039,-39.001,-14.16,19.52,-29.93,-128.19,-46.875,-21.25,-18.783,-0.44955,0.16226,0.27356,0.83466,23.2,10080.1.21,100
2025-05-07 11:49:11.534,WTLA(D2:5B:8F:2B:49:EE),0.564,0.832,-0.605,-80.2,90.698,35.156,118.86,-36.56,-3.85,-34.625,-11.5,-17.767,-0.32727,-0.88071,0.07056,-0.3349,22.9,10080.1.21,100
2025-05-07 11:49:11.543,WTC(C4:80:F9:46:D1:94),0.118,0.874,-0.918,21.912,-2.563,19.348,134.31,-3.91,-78.41,-45.75,-30.5,-34.183,-0.42154,-0.65991,0.52225,0.33759,25.7,10080.1.21,100
2025-05-07 11:49:11.616,WTRA(F7:C5:A7:64:8A:09),0.5,0.588,1.11,-26.367,29.846,-28.015,21.2,-30.18,-130.3,-46.875,-21.25,-18.783,-0.44955,0.16226,0.27356,0.83466,23.2,10080.1.21,100
2025-05-07 11:49:11.654,WTLA(D2:5B:8F:2B:49:EE),0.663,0.869,-0.195,-38.818,-10.315,4.15,110.07,-40.12,0.6,-34.625,-11.5,-17.767,-0.54431,-0.76721,0.2081,-0.26776,22.9,10080.1.21,100
2025-05-07 11:49:11.664,WTC(C4:80:F9:46:D1:94),0.098,0.824,-0.88,-12.146,-21.24,17.7,135.02,-4.43,-80.84,-45.75,-30.5,-34.183,-0.31509,-0.68765,0.6138,0.22586,25.7,10080.1.21,100
2025-05-07 11:49:11.673,WTRA(F7:C5:A7:64:8A:09),0.417,0.486,1.042,-43.335,6.958,-36.926,18.89,-26.56,-133.39,-41.375,-30.25,-15.917,-0.44955,0.16226,0.27356,0.83466,23.2,10080.1.21,100
2025-05-07 11:49:11.746,WTLA(D2:5B:8F:2B:49:EE),0.477,0.832,-0.152,-46.448,-36.743,2.197,109.28,-38.75,-4.91,-34.625,-11.5,-17.767,-0.54431,-0.76721,0.2081,-0.26776,22.9,10080.1.21,100
2025-05-07 11:49:11.754,WTC(C4:80:F9:46:D1:94),0.083,0.804,-0.743,-46.265,-37.537,19.409,132.21,-3.69,-84.21,-45.75,-30.5,-34.183,-0.31509,-0.68765,0.6138,0.22586,25.7,10080.1.21,100
2025-05-07 11:49:11.793,WTRA(F7:C5:A7:64:8A:09),0.255,0.352,0.938,-76.416,9.46,-31.921,14.38,-24.77,-136.71,-41.375,-30.25,-15.917,-0.44955,0.16226,0.27356,0.83466,23.2,10080.1.21,100
2025-05-07 11:49:11.864,WTLA(D2:5B:8F:2B:49:EE),0.312,0.758,-0.316,-33.386,-61.646,-23.132,105.38,-38.17,-6.13,-41.25,-3.25,-32.567,-0.54431,-0.76721,0.2081,-0.26776,22.9,10080.1.21,100
2025-05-07 11:49:11.874,WTC(C4:80:F9:46:D1:94),0.033,0.695,-0.527,-86.914,-25.208,16.724,125.18,-3.12,-87.98,-39.5,-33.625,-27.067,-0.31509,-0.68765,0.6138,0.22586,25.7,10080.1.21,100
2025-05-07 11:49:11.884,WTRA(F7:C5:A7:64:8A:09),0.125,0.196,0.685,-89.722,11.414,-38.025,7.34,-23.19,-140.36,-41.375,-30.25,-15.917,-0.33044,0.17062,0.1059,0.92215,23.2,10080.1.21,100
2025-05-07 11:49:11.934,WTC(C4:80:F9:46:D1:94),0.019,0.563,-0.281,-128.784,-36.438,7.629,114.04,-2.72,-91.37,-39.5,-33.625,-27.067,-0.31509,-0.68765,0.6138,0.22586,25.7,10080.1.21,100
2025-05-07 11:49:11.954,WTLA(D2:5B:8F:2B:49:EE),0.228,0.409,0.012,-15.991,-35.828,-21.851,102.28,-35.91,-3.76,-41.25,-3.25,-32.567,-0.54431,-0.76721,0.2081,-0.26776,22.9,10080.1.21,100
2025-05-07 11:49:12.170,WTRA(F7:C5:A7:64:8A:09),0.216,0.15,0.475,-86.731,22.461,-44.495,0.08,-21.12,-144.78,-41.375,-30.25,-15.917,-0.33044,0.17062,0.1059,0.92215,23.2,10080.1.21,100
2025-05-07 11:49:12.540,WTC(C4:80:F9:46:D1:94),-0.018,0.542,-0.113,-90.942,-43.945,-1.038,102.67,-1.76,-95.75,-39.5,-33.625,-27.067,-0.43381,-0.49738,0.57718,0.4808,25.7,10080.1.21,100
2025-05-07 11:49:12.740,WTLA(D2:5B:8F:2B:49:EE),0.083,0.696,0.212,-76.111,-13.367,-16.663,100.02,-33.27,-7.25,-41.25,-3.25,-32.567,-0.64395,-0.70923,0.23392,-0.16577,22.9,10080.1.21,100
2025-05-07 11:49:12.940,WTRA(F7:C5:A7:64:8A:09),0.266,-0.058,0.629,-37.476,48.767,-77.271,-4.58,-17.46,-151.17,-30.375,-28.5,-33.725,-0.33044,0.17062,0.1059,0.92215,23.2,10080.1.21,100
2025-05-07 11:49:12.134,WTLA(D2:5B:8F:2B:49:EE),0.024,1.317,0.019,-128.479,-89.111,-68.97,91.6,-29.2,-11.34,-41.25,-3.25,-32.567,-0.64395,-0.70923,0.23392,-0.16577,22.9,10080.1.21,100
2025-05-07 11:49:12.144,WTC(C4:80:F9:46:D1:94),0.137,0.908,-0.152,-51.208,-37.354,3.235,96.02,-1.01,-99.42,-39.5,-33.625,-27.067,-0.43381,-0.49738,0.57718,0.4808,25.7,10080.1.21,100
2025-05-07 11:49:12.215,WTRA(F7:C5:A7:64:8A:09),0.496,-0.161,0.915,-13.733,-21.484,-79.041,-4.3,-16.15,-159.9,-30.375,-28.5,-33.725,-0.33044,0.17062,0.1059,0.92215,23.2,10080.1.21,100
2025-05-07 11:49:12.253,WTLA(D2:5B:8F:2B:49:EE),-0.151,1.35,0.004,-200.195,-76.904,-216.125,79.07,-15.44,-19.31,-32.625,5.125,-46.125,-0.64395,-0.70923,0.23392,-0.16577,22.9,10080.1.21,100
2025-05-07 11:49:12.264,WTC(C4:80:F9:46:D1:94),0.009,0.947,-0.021,-35.522,-0.977,0.0,91.6,-1.27,-101.77,-36.25,-48.625,-32.308,-0.43381,-0.49738,0.57718,0.4808,25.7,10080.1.21,100
2025-05-07 11:49:12.275,WTRA(F7:C5:A7:64:8A:09),0.709,-0.353,0.955,-52.673,-96.924,-44.983,-5.49,-22.09,-166.17,-30.375,-28.5,-33.725,-0.09128,0.24728,-0.03955,0.96378,23.2,10080.1.21,100
2025-05-07 11:49:12.343,WTLA(D2:5B:8F:2B:49:EE),-0.285,1.286,0.035,-152.832,169.25,-311.646,60.13,12.98,-22.47,-32.625,5.125,-46.125,-0.64395,-0.70923,0.23392,-0.16577,22.9,10080.1.21,100
2025-05-07 11:49:12.353,WTC(C4:80:F9:46:D1:94),-0.037,0.99,-0.088,-16.357,38.513,-6.226,89.01,-1.03,-98.86,-36.25,-48.625,-32.308,-0.43381,-0.49738,0.57718,0.4808,25.7,10080.1.21,100
2025-05-07 11:49:12.424,WTRA(F7:C5:A7:64:8A:09),1.22,-0.622,0.765,-68.298,-167.114,31.494,-12.43,-35.18,-165.26,-30.375,-28.5,-33.725,-0.09128,0.24728,-0.03955,0.96378,23.2,10080.1.21,100
2025-05-07 11:49:12.463,WTLA(D2:5B:8F:2B:49:EE),-0.835,0.824,0.376,-20.996,166.87,-319.397,46.51,48.54,-31.31,-32.625,5.125,-46.125,-0.67786,-0.45099,-0.38837,0.43146,22.9,10080.1.21,100
2025-05-07 11:49:12.474,WTC(C4:80:F9:46:D1:94),-0.024,0.964,-0.006,-12.329,18.005,-6.287,87.51,-0.1,-95.4,-36.25,-48.625,-32.308,-0.49039,-0.4679,0.50632,0.53302,25.7,10080.1.21,100
2025-05-07 11:49:12.483,WTRA(F7:C5:A7:64:8A:09),0.845,-0.595,0.613,-13.184,-81.604,129.272,-28.99,-46.71,-147.52,-47.125,-13.625,-29.85,-0.09128,0.24728,-0.03955,0.96378,23.2,10080.1.21,100
2025-05-07 11:49:12.535,WTC(C4:80:F9:46:D1:94),-0.023,0.998,0.052,-6.042,18.86,-3.174,86.7,0.48,-93.35,-36.25,-48.625,-32.308,-0.49039,-0.4679,0.50632,0.53302,25.7,10080.1.21,100
2025-05-07 11:49:12.554,WTLA(D2:5B:8F:2B:49:EE),-0.744,0.098,-0.189,86.06,269.714,-206.604,62.17,83.86,-19.73,-32.625,5.125,-46.125,-0.67786,-0.45099,-0.38837,0.43146,22.9,10080.1.21,100
2025-05-07 11:49:12.615,WTRA(F7:C5:A7:64:8A:09),1.055,-0.712,0.126,3.906,-217.957,171.814,-50.44,-45.85,-118.45,-47.125,-13.625,-29.85,-0.09128,0.24728,-0.03955,0.96378,23.2,10080.1.21,100
2025-05-07 11:49:12.654,WTC(C4:80:F9:46:D1:94),-0.029,0.998,0.044,-11.353,16.907,1.16,85.91,0.64,-91.85,-37.875,-49.5,-34.95,-0.49039,-0.4679,0.50632,0.53302,25.7,10080.1.21,100
2025-05-07 11:49:12.673,WTLA(D2:5B:8F:2B:49:EE),-0.777,-0.171,-0.351,169.128,169.495,-54.504,-150.54,70.41,114.14,25.75,18.75,-21.783,-0.67786,-0.45099,-0.38837,0.43146,22.9,10080.1.21,100
2025-05-07 11:49:12.697,WTRA(F7:C5:A7:64:8A:09),0.935,-0.594,-0.709,48.584,-399.658,120.117,-89.17,-43.9,-61.9,-47.125,-13.625,-29.85,-0.46964,0.73944,-0.0705,0.47708,23.2,10080.1.21,100
2025-05-07 11:49:12.746,WTC(C4:80:F9:46:D1:94),0.05,0.969,0.099,-18.799,12.024,0.854,84.46,0.52,-90.99,-37.875,-49.5,-34.95,-0.49039,-0.4679,0.50632,0.53302,25.7,10080.1.21,100
2025-05-07 11:49:12.764,WTLA(D2:5B:8F:2B:49:EE),-0.737,-0.048,-0.293,148.682,97.9,42.053,-148.03,59.44,99.14,25.75,18.75,-21.783,-0.67786,-0.45099,-0.38837,0.43146,22.9,10080.1.21,100
2025-05-07 11:49:12.832,WTRA(F7:C5:A7:64:8A:09),1.155,0.0,-0.68,167.297,-95.276,-6.165,-100.86,-34.97,-28.26,-47.125,-13.625,-29.85,-0.46964,0.73944,-0.0705,0.47708,23.2,10080.1.21,100
