video_path,logic,candidate
SM_video/Depth/13拖地/user26/3-2-3/Depth.mp4,mopping,"""sweeping, walking"""
SM_video/Depth/17敲击键盘/user26/3-2-3/Depth.mp4,typingonakeyboard,"""playing games, writing"""
"SM_video/Depth/15擦窗户,桌子/user26/4-1-1/Depth.mp4",wipingsurfaces,"""washing dishes, playing games"""
SM_video/Depth/6喝水/user26/4-1-1/Depth.mp4,drinking,"""eating, taking medicine"""
SM_video/Depth/7吃东西/user26/4-1-1/Depth.mp4,eating,"""grabbing utensils, taking medicine"""
"SM_video/Depth/15擦窗户,桌子/user26/4-1-2/Depth.mp4",wipingsurfaces,"""washing dishes, playing games"""
SM_video/Depth/6喝水/user26/4-1-2/Depth.mp4,drinking,"""eating, taking medicine"""
SM_video/Depth/7吃东西/user26/4-1-2/Depth.mp4,eating,"""grabbing utensils, taking medicine"""
"SM_video/Depth/15擦窗户,桌子/user26/4-1-3/Depth.mp4",wipingsurfaces,"""washing dishes, playing games"""
SM_video/Depth/6喝水/user26/4-1-3/Depth.mp4,drinking,"""eating, taking medicine"""
SM_video/Depth/7吃东西/user26/4-1-3/Depth.mp4,eating,"""grabbing utensils, taking medicine"""
SM_video/Depth/27自拍/user26/5-1-1/Depth.mp4,takingaselfie,"""checking the time, using mobile phone"""
SM_video/Depth/6喝水/user26/5-1-1/Depth.mp4,drinking,"""eating, taking medicine"""
SM_video/Depth/25看电视/user26/5-1-1/Depth.mp4,watchingTV,"""sitting down, reading"""
SM_video/Depth/27自拍/user26/5-1-2/Depth.mp4,takingaselfie,"""checking the time, using mobile phone"""
SM_video/Depth/6喝水/user26/5-1-2/Depth.mp4,drinking,"""eating, taking medicine"""
SM_video/Depth/25看电视/user26/5-1-2/Depth.mp4,watchingTV,"""sitting down, reading"""
SM_video/Depth/27自拍/user26/5-1-3/Depth.mp4,takingaselfie,"""checking the time, using mobile phone"""
SM_video/Depth/6喝水/user26/5-1-3/Depth.mp4,drinking,"""eating, taking medicine"""
SM_video/Depth/25看电视/user26/5-1-3/Depth.mp4,watchingTV,"""sitting down, reading"""
SM_video/Depth/7吃东西/user26/6-1-1/Depth.mp4,eating,"""grabbing utensils, taking medicine"""
SM_video/Depth/7吃东西/user26/6-1-2/Depth.mp4,eating,"""grabbing utensils, taking medicine"""
SM_video/Depth/7吃东西/user26/6-1-3/Depth.mp4,eating,"""grabbing utensils, taking medicine"""
SM_video/Depth/12扫地/user26/6-2-1/Depth.mp4,sweeping,"""mopping, walking"""
SM_video/Depth/21阅读文件/user26/6-2-1/Depth.mp4,reading,"""writing, turning a page"""
SM_video/Depth/12扫地/user26/6-2-2/Depth.mp4,sweeping,"""mopping, walking"""
SM_video/Depth/21阅读文件/user26/6-2-2/Depth.mp4,reading,"""writing, turning a page"""
SM_video/Depth/12扫地/user26/6-2-3/Depth.mp4,sweeping,"""mopping, walking"""
SM_video/Depth/21阅读文件/user26/6-2-3/Depth.mp4,reading,"""writing, turning a page"""
SM_video/Depth/37服药/user26/7-1-1/Depth.mp4,takingmedicine,"""eating, grabbing utensils"""
SM_video/Depth/37服药/user26/7-1-2/Depth.mp4,takingmedicine,"""eating, grabbing utensils"""
SM_video/Depth/37服药/user26/7-1-3/Depth.mp4,takingmedicine,"""eating, grabbing utensils"""
SM_video/Depth/16叠衣服/user27/1-1-1/Depth.mp4,foldingclothes,"""undressing,getting dressed"""
SM_video/Depth/16叠衣服/user27/1-1-2/Depth.mp4,foldingclothes,"""undressing,getting dressed"""
SM_video/Depth/16叠衣服/user27/1-1-3/Depth.mp4,foldingclothes,"""undressing,getting dressed"""
SM_video/Depth/7吃东西/user27/1-2-1/Depth.mp4,eating,"""stirring,washing dishes"""
SM_video/Depth/6喝水/user27/1-2-1/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/7吃东西/user27/1-2-2/Depth.mp4,eating,"""stirring,washing dishes"""
SM_video/Depth/6喝水/user27/1-2-2/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/7吃东西/user27/1-2-3/Depth.mp4,eating,"""stirring,washing dishes"""
SM_video/Depth/6喝水/user27/1-2-3/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/29深蹲/user27/2-2-1/Depth.mp4,squats,"""jumping jacks,lunges"""
SM_video/Depth/29深蹲/user27/2-2-2/Depth.mp4,squats,"""jumping jacks,lunges"""
SM_video/Depth/29深蹲/user27/2-2-3/Depth.mp4,squats,"""jumping jacks,lunges"""
SM_video/Depth/12扫地/user27/3-1-1/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/13拖地/user27/3-1-1/Depth.mp4,mopping,"""sweeping,walking"""
SM_video/Depth/12扫地/user27/3-1-2/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/13拖地/user27/3-1-2/Depth.mp4,mopping,"""sweeping,walking"""
SM_video/Depth/12扫地/user27/3-1-3/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/13拖地/user27/3-1-3/Depth.mp4,mopping,"""sweeping,walking"""
SM_video/Depth/22翻页/user27/3-2-2/Depth.mp4,turningapage,"""writing,reading"""
SM_video/Depth/22翻页/user27/3-2-3/Depth.mp4,turningapage,"""writing,reading"""
SM_video/Depth/18写作/user27/4-1-1/Depth.mp4,writing,"""reading,turning a page"""
SM_video/Depth/18写作/user27/4-1-2/Depth.mp4,writing,"""reading,turning a page"""
SM_video/Depth/18写作/user27/4-1-3/Depth.mp4,writing,"""reading,turning a page"""
SM_video/Depth/7吃东西/user27/4-2-1/Depth.mp4,eating,"""washing dishes,throwing"""
SM_video/Depth/7吃东西/user27/4-2-2/Depth.mp4,eating,"""washing dishes,throwing"""
SM_video/Depth/7吃东西/user27/4-2-3/Depth.mp4,eating,"""washing dishes,throwing"""
SM_video/Depth/18写作/user27/4-3-1/Depth.mp4,writing,"""reading,turning a page"""
SM_video/Depth/18写作/user27/4-3-2/Depth.mp4,writing,"""reading,turning a page"""
SM_video/Depth/18写作/user27/4-3-3/Depth.mp4,writing,"""reading,turning a page"""
SM_video/Depth/30开合跳/user27/5-1-1/Depth.mp4,jumpingjacks,"""running,squats"""
SM_video/Depth/30开合跳/user27/5-1-2/Depth.mp4,jumpingjacks,"""running,squats"""
SM_video/Depth/30开合跳/user27/5-1-3/Depth.mp4,jumpingjacks,"""running,squats"""
SM_video/Depth/10搅拌饮料/user27/6-1-1/Depth.mp4,stirring,"""pouring,standing up"""
SM_video/Depth/10搅拌饮料/user27/6-1-2/Depth.mp4,stirring,"""pouring,standing up"""
SM_video/Depth/37服药/user27/7-1-1/Depth.mp4,takingmedicine,"""checking the time,throwing"""
SM_video/Depth/37服药/user27/7-1-2/Depth.mp4,takingmedicine,"""checking the time,throwing"""
SM_video/Depth/37服药/user27/7-1-3/Depth.mp4,takingmedicine,"""checking the time,throwing"""
SM_video/Depth/7吃东西/user27/7-2-1/Depth.mp4,eating,"""wiping hands,peeling fruit"""
SM_video/Depth/7吃东西/user27/7-2-2/Depth.mp4,eating,"""wiping hands,peeling fruit"""
SM_video/Depth/7吃东西/user27/7-2-3/Depth.mp4,eating,"""wiping hands,peeling fruit"""
SM_video/Depth/23用耳机听音乐/user27/7-3-1/Depth.mp4,listentomusicwithheadphones,"""checking the time,using mobile phone"""
SM_video/Depth/23用耳机听音乐/user27/7-3-2/Depth.mp4,listentomusicwithheadphones,"""checking the time,using mobile phone"""
SM_video/Depth/23用耳机听音乐/user27/7-3-3/Depth.mp4,listentomusicwithheadphones,"""checking the time,using mobile phone"""
SM_video/Depth/5穿衣/user28/1-1-1/Depth.mp4,gettingdressed,"""folding clothes,checking the time"""
SM_video/Depth/5穿衣/user28/1-1-2/Depth.mp4,gettingdressed,"""folding clothes,checking the time"""
SM_video/Depth/5穿衣/user28/1-1-3/Depth.mp4,gettingdressed,"""folding clothes,checking the time"""
SM_video/Depth/6喝水/user28/1-2-1/Depth.mp4,drinking,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/6喝水/user28/1-2-2/Depth.mp4,drinking,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/6喝水/user28/1-2-3/Depth.mp4,drinking,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/29深蹲/user28/2-1-1/Depth.mp4,squats,"""running in place,lunges"""
SM_video/Depth/33躺下/user28/2-1-1/Depth.mp4,lyingdown,"""sitting down,standing up"""
SM_video/Depth/29深蹲/user28/2-1-2/Depth.mp4,squats,"""running in place,lunges"""
SM_video/Depth/33躺下/user28/2-1-2/Depth.mp4,lyingdown,"""sitting down,standing up"""
SM_video/Depth/29深蹲/user28/2-1-3/Depth.mp4,squats,"""running in place,lunges"""
SM_video/Depth/33躺下/user28/2-1-3/Depth.mp4,lyingdown,"""sitting down,standing up"""
SM_video/Depth/37服药/user28/2-2-1/Depth.mp4,takingmedicine,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/39测量体温/user28/2-2-1/Depth.mp4,measurebodytemperature,"""drinking,eating"""
SM_video/Depth/37服药/user28/2-2-2/Depth.mp4,takingmedicine,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/39测量体温/user28/2-2-2/Depth.mp4,measurebodytemperature,"""drinking,eating"""
SM_video/Depth/37服药/user28/2-2-3/Depth.mp4,takingmedicine,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/39测量体温/user28/2-2-3/Depth.mp4,measurebodytemperature,"""drinking,eating"""
SM_video/Depth/14擦碗/user28/3-1-1/Depth.mp4,washingdishes,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/14擦碗/user28/3-1-2/Depth.mp4,washingdishes,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/14擦碗/user28/3-1-3/Depth.mp4,washingdishes,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/34坐下/user28/3-2-1/Depth.mp4,sittingdown,"""wiping surfaces,lying down"""
SM_video/Depth/19打电话/user28/3-2-1/Depth.mp4,calling,"""playing games,taking a selfie"""
SM_video/Depth/17敲击键盘/user28/3-2-1/Depth.mp4,typingonakeyboard,"""grabbing utensils,writing"""
SM_video/Depth/18写作/user28/3-2-1/Depth.mp4,writing,"""grabbing utensils,reading"""
SM_video/Depth/34坐下/user28/3-2-2/Depth.mp4,sittingdown,"""wiping surfaces,lying down"""
SM_video/Depth/19打电话/user28/3-2-2/Depth.mp4,calling,"""playing games,taking a selfie"""
SM_video/Depth/17敲击键盘/user28/3-2-2/Depth.mp4,typingonakeyboard,"""grabbing utensils,writing"""
SM_video/Depth/18写作/user28/3-2-2/Depth.mp4,writing,"""grabbing utensils,reading"""
SM_video/Depth/34坐下/user28/3-2-3/Depth.mp4,sittingdown,"""wiping surfaces,lying down"""
SM_video/Depth/19打电话/user28/3-2-3/Depth.mp4,calling,"""playing games,taking a selfie"""
SM_video/Depth/17敲击键盘/user28/3-2-3/Depth.mp4,typingonakeyboard,"""grabbing utensils,writing"""
SM_video/Depth/18写作/user28/3-2-3/Depth.mp4,writing,"""grabbing utensils,reading"""
SM_video/Depth/17敲击键盘/user28/4-1-1/Depth.mp4,typingonakeyboard,"""grabbing utensils,writing"""
SM_video/Depth/22翻页/user28/4-1-1/Depth.mp4,turningapage,"""writing,reading"""
SM_video/Depth/6喝水/user28/4-1-1/Depth.mp4,drinking,"""eating,grabbing utensils"""
SM_video/Depth/42扔（垃圾）/user28/4-1-1/Depth.mp4,throwing,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/17敲击键盘/user28/4-1-2/Depth.mp4,typingonakeyboard,"""grabbing utensils,writing"""
SM_video/Depth/22翻页/user28/4-1-2/Depth.mp4,turningapage,"""writing,reading"""
SM_video/Depth/6喝水/user28/4-1-2/Depth.mp4,drinking,"""eating,grabbing utensils"""
SM_video/Depth/42扔（垃圾）/user28/4-1-2/Depth.mp4,throwing,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/17敲击键盘/user28/4-1-3/Depth.mp4,typingonakeyboard,"""grabbing utensils,writing"""
SM_video/Depth/22翻页/user28/4-1-3/Depth.mp4,turningapage,"""writing,reading"""
SM_video/Depth/6喝水/user28/4-1-3/Depth.mp4,drinking,"""eating,grabbing utensils"""
SM_video/Depth/42扔（垃圾）/user28/4-1-3/Depth.mp4,throwing,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/10搅拌饮料/user28/5-1-1/Depth.mp4,stirring,"""drinking,grabbing utensils"""
SM_video/Depth/10搅拌饮料/user28/5-1-2/Depth.mp4,stirring,"""drinking,grabbing utensils"""
SM_video/Depth/10搅拌饮料/user28/5-1-3/Depth.mp4,stirring,"""drinking,grabbing utensils"""
SM_video/Depth/34坐下/user28/5-2-1/Depth.mp4,sittingdown,"""wiping surfaces,lying down"""
SM_video/Depth/21阅读文件/user28/5-2-1/Depth.mp4,reading,"""writing,turning a page"""
SM_video/Depth/7吃东西/user28/5-2-1/Depth.mp4,eating,"""drinking,peeling fruit"""
SM_video/Depth/34坐下/user28/5-2-2/Depth.mp4,sittingdown,"""wiping surfaces,lying down"""
SM_video/Depth/21阅读文件/user28/5-2-2/Depth.mp4,reading,"""writing,turning a page"""
SM_video/Depth/7吃东西/user28/5-2-2/Depth.mp4,eating,"""drinking,peeling fruit"""
SM_video/Depth/34坐下/user28/5-2-3/Depth.mp4,sittingdown,"""wiping surfaces,lying down"""
SM_video/Depth/21阅读文件/user28/5-2-3/Depth.mp4,reading,"""writing,turning a page"""
SM_video/Depth/7吃东西/user28/5-2-3/Depth.mp4,eating,"""drinking,peeling fruit"""
SM_video/Depth/6喝水/user28/6-1-1/Depth.mp4,drinking,"""grabbing utensils,taking medicine"""
SM_video/Depth/7吃东西/user28/6-1-1/Depth.mp4,eating,"""grabbing utensils,washing dishes"""
SM_video/Depth/6喝水/user28/6-1-2/Depth.mp4,drinking,"""grabbing utensils,taking medicine"""
SM_video/Depth/7吃东西/user28/6-1-2/Depth.mp4,eating,"""grabbing utensils,washing dishes"""
SM_video/Depth/6喝水/user28/6-1-3/Depth.mp4,drinking,"""grabbing utensils,taking medicine"""
SM_video/Depth/7吃东西/user28/6-1-3/Depth.mp4,eating,"""grabbing utensils,washing dishes"""
SM_video/Depth/7吃东西/user28/7-1-1/Depth.mp4,eating,"""drinking,grabbing utensils"""
SM_video/Depth/37服药/user28/7-1-1/Depth.mp4,takingmedicine,"""eating,grabbing utensils"""
SM_video/Depth/6喝水/user28/7-1-1/Depth.mp4,drinking,"""eating,taking medicine"""
SM_video/Depth/32站起/user28/7-1-1/Depth.mp4,standingup,"""running in place,squats"""
SM_video/Depth/40单腿平衡/user28/7-1-1/Depth.mp4,onelegbalance,"""running in place,lunges"""
SM_video/Depth/7吃东西/user28/7-1-2/Depth.mp4,eating,"""drinking,grabbing utensils"""
SM_video/Depth/37服药/user28/7-1-2/Depth.mp4,takingmedicine,"""eating,grabbing utensils"""
SM_video/Depth/6喝水/user28/7-1-2/Depth.mp4,drinking,"""eating,taking medicine"""
SM_video/Depth/32站起/user28/7-1-2/Depth.mp4,standingup,"""running in place,squats"""
SM_video/Depth/40单腿平衡/user28/7-1-2/Depth.mp4,onelegbalance,"""running in place,lunges"""
SM_video/Depth/0洗脸/user29/1-1-1/Depth.mp4,washingface,"""drinking,washing dishes"""
SM_video/Depth/0洗脸/user29/1-1-2/Depth.mp4,washingface,"""drinking,washing dishes"""
SM_video/Depth/0洗脸/user29/1-1-3/Depth.mp4,washingface,"""drinking,washing dishes"""
SM_video/Depth/10搅拌饮料/user29/1-2-1/Depth.mp4,stirring,"""pouring,taking medicine"""
SM_video/Depth/7吃东西/user29/1-2-1/Depth.mp4,eating,"""peeling fruit,throwing"""
SM_video/Depth/10搅拌饮料/user29/1-2-2/Depth.mp4,stirring,"""pouring,taking medicine"""
SM_video/Depth/7吃东西/user29/1-2-2/Depth.mp4,eating,"""peeling fruit,throwing"""
SM_video/Depth/10搅拌饮料/user29/1-2-3/Depth.mp4,stirring,"""pouring,taking medicine"""
SM_video/Depth/7吃东西/user29/1-2-3/Depth.mp4,eating,"""peeling fruit,throwing"""
SM_video/Depth/7吃东西/user29/2-1-1/Depth.mp4,eating,"""wiping hands,drinking"""
SM_video/Depth/6喝水/user29/2-1-1/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/41削水果/user29/2-1-1/Depth.mp4,peelingfruit,"""eating,peeling fruit"""
SM_video/Depth/7吃东西/user29/2-1-2/Depth.mp4,eating,"""wiping hands,drinking"""
SM_video/Depth/6喝水/user29/2-1-2/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/41削水果/user29/2-1-2/Depth.mp4,peelingfruit,"""eating,peeling fruit"""
SM_video/Depth/7吃东西/user29/2-1-3/Depth.mp4,eating,"""wiping hands,drinking"""
SM_video/Depth/6喝水/user29/2-1-3/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/41削水果/user29/2-1-3/Depth.mp4,peelingfruit,"""eating,peeling fruit"""
SM_video/Depth/12扫地/user29/2-2-1/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/13拖地/user29/2-2-1/Depth.mp4,mopping,"""sweeping,walking"""
SM_video/Depth/12扫地/user29/2-2-2/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/13拖地/user29/2-2-2/Depth.mp4,mopping,"""sweeping,walking"""
SM_video/Depth/12扫地/user29/2-2-3/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/13拖地/user29/2-2-3/Depth.mp4,mopping,"""sweeping,walking"""
SM_video/Depth/24使用手机/user29/3-2-1/Depth.mp4,usingmobilephone,"""calling,checking the time"""
SM_video/Depth/30开合跳/user29/3-2-1/Depth.mp4,jumpingjacks,"""squats,stretching"""
SM_video/Depth/31伸展运动/user29/3-2-1/Depth.mp4,stretching,"""jumping jacks,lunges"""
SM_video/Depth/24使用手机/user29/3-2-2/Depth.mp4,usingmobilephone,"""calling,checking the time"""
SM_video/Depth/30开合跳/user29/3-2-2/Depth.mp4,jumpingjacks,"""squats,stretching"""
SM_video/Depth/31伸展运动/user29/3-2-2/Depth.mp4,stretching,"""jumping jacks,lunges"""
SM_video/Depth/24使用手机/user29/3-2-3/Depth.mp4,usingmobilephone,"""calling,checking the time"""
SM_video/Depth/30开合跳/user29/3-2-3/Depth.mp4,jumpingjacks,"""squats,stretching"""
SM_video/Depth/31伸展运动/user29/3-2-3/Depth.mp4,stretching,"""jumping jacks,lunges"""
SM_video/Depth/17敲击键盘/user29/4-1-1/Depth.mp4,typingonakeyboard,"""checking the time,watching TV"""
SM_video/Depth/22翻页/user29/4-1-1/Depth.mp4,turningapage,"""reading,using mobile phone"""
SM_video/Depth/17敲击键盘/user29/4-1-2/Depth.mp4,typingonakeyboard,"""checking the time,watching TV"""
SM_video/Depth/22翻页/user29/4-1-2/Depth.mp4,turningapage,"""reading,using mobile phone"""
SM_video/Depth/17敲击键盘/user29/4-1-3/Depth.mp4,typingonakeyboard,"""checking the time,watching TV"""
SM_video/Depth/22翻页/user29/4-1-3/Depth.mp4,turningapage,"""reading,using mobile phone"""
SM_video/Depth/14擦碗/user29/4-2-1/Depth.mp4,washingdishes,"""wiping hands,massaging oneself"""
SM_video/Depth/6喝水/user29/4-2-1/Depth.mp4,drinking,"""grabbing utensils,stirring"""
SM_video/Depth/14擦碗/user29/4-2-2/Depth.mp4,washingdishes,"""wiping hands,massaging oneself"""
SM_video/Depth/6喝水/user29/4-2-2/Depth.mp4,drinking,"""grabbing utensils,stirring"""
SM_video/Depth/14擦碗/user29/4-2-3/Depth.mp4,washingdishes,"""wiping hands,massaging oneself"""
SM_video/Depth/6喝水/user29/4-2-3/Depth.mp4,drinking,"""grabbing utensils,stirring"""
SM_video/Depth/17敲击键盘/user29/5-2-1/Depth.mp4,typingonakeyboard,"""writing,reading"""
SM_video/Depth/17敲击键盘/user29/5-2-2/Depth.mp4,typingonakeyboard,"""writing,reading"""
SM_video/Depth/17敲击键盘/user29/5-2-3/Depth.mp4,typingonakeyboard,"""writing,reading"""
SM_video/Depth/24使用手机/user29/6-1-1/Depth.mp4,usingmobilephone,"""calling,checking the time"""
SM_video/Depth/23用耳机听音乐/user29/6-1-1/Depth.mp4,listentomusicwithheadphones,"""calling,taking a selfie"""
SM_video/Depth/19打电话/user29/6-1-1/Depth.mp4,calling,"""checking the time,reading"""
SM_video/Depth/24使用手机/user29/6-1-2/Depth.mp4,usingmobilephone,"""calling,checking the time"""
SM_video/Depth/23用耳机听音乐/user29/6-1-2/Depth.mp4,listentomusicwithheadphones,"""calling,taking a selfie"""
SM_video/Depth/19打电话/user29/6-1-2/Depth.mp4,calling,"""checking the time,reading"""
SM_video/Depth/24使用手机/user29/6-1-3/Depth.mp4,usingmobilephone,"""calling,checking the time"""
SM_video/Depth/23用耳机听音乐/user29/6-1-3/Depth.mp4,listentomusicwithheadphones,"""calling,taking a selfie"""
SM_video/Depth/19打电话/user29/6-1-3/Depth.mp4,calling,"""checking the time,reading"""
SM_video/Depth/37服药/user29/7-1-1/Depth.mp4,takingmedicine,"""drinking,throwing"""
SM_video/Depth/37服药/user29/7-1-2/Depth.mp4,takingmedicine,"""drinking,throwing"""
SM_video/Depth/37服药/user29/7-1-3/Depth.mp4,takingmedicine,"""drinking,throwing"""
SM_video/Depth/32站起/user29/7-2-1/Depth.mp4,standingup,"""stretching,walking"""
SM_video/Depth/7吃东西/user29/7-2-1/Depth.mp4,eating,"""peeling fruit,throwing"""
SM_video/Depth/32站起/user29/7-2-2/Depth.mp4,standingup,"""stretching,walking"""
SM_video/Depth/7吃东西/user29/7-2-2/Depth.mp4,eating,"""peeling fruit,throwing"""
SM_video/Depth/32站起/user29/7-2-3/Depth.mp4,standingup,"""stretching,walking"""
SM_video/Depth/7吃东西/user29/7-2-3/Depth.mp4,eating,"""peeling fruit,throwing"""
SM_video/Depth/0洗脸/user30/1-1-1/Depth.mp4,washingface,"""brushing teeth,drinking"""
SM_video/Depth/0洗脸/user30/1-1-3/Depth.mp4,washingface,"""brushing teeth,drinking"""
SM_video/Depth/6喝水/user30/1-2-1/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/7吃东西/user30/1-2-1/Depth.mp4,eating,"""wiping hands,peeling fruit"""
SM_video/Depth/6喝水/user30/1-2-2/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/7吃东西/user30/1-2-2/Depth.mp4,eating,"""wiping hands,peeling fruit"""
SM_video/Depth/6喝水/user30/1-2-3/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/7吃东西/user30/1-2-3/Depth.mp4,eating,"""wiping hands,peeling fruit"""
SM_video/Depth/7吃东西/user30/2-1-1/Depth.mp4,eating,"""peeling fruit,taking medicine"""
SM_video/Depth/6喝水/user30/2-1-1/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/21阅读文件/user30/2-1-1/Depth.mp4,reading,"""writing,turning a page"""
SM_video/Depth/7吃东西/user30/2-1-2/Depth.mp4,eating,"""peeling fruit,taking medicine"""
SM_video/Depth/6喝水/user30/2-1-2/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/21阅读文件/user30/2-1-2/Depth.mp4,reading,"""writing,turning a page"""
SM_video/Depth/7吃东西/user30/2-1-3/Depth.mp4,eating,"""peeling fruit,taking medicine"""
SM_video/Depth/6喝水/user30/2-1-3/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/21阅读文件/user30/2-1-3/Depth.mp4,reading,"""writing,turning a page"""
SM_video/Depth/12扫地/user30/3-1-1/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/22翻页/user30/3-1-1/Depth.mp4,turningapage,"""writing,reading"""
SM_video/Depth/12扫地/user30/3-1-2/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/22翻页/user30/3-1-2/Depth.mp4,turningapage,"""writing,reading"""
SM_video/Depth/12扫地/user30/3-1-3/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/22翻页/user30/3-1-3/Depth.mp4,turningapage,"""writing,reading"""
SM_video/Depth/6喝水/user30/3-2-1/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/7吃东西/user30/3-2-1/Depth.mp4,eating,"""wiping hands,peeling fruit"""
SM_video/Depth/6喝水/user30/3-2-2/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/7吃东西/user30/3-2-2/Depth.mp4,eating,"""wiping hands,peeling fruit"""
SM_video/Depth/6喝水/user30/3-2-3/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/7吃东西/user30/3-2-3/Depth.mp4,eating,"""wiping hands,peeling fruit"""
SM_video/Depth/17敲击键盘/user30/4-1-1/Depth.mp4,typingonakeyboard,"""writing,reading"""
SM_video/Depth/19打电话/user30/4-1-1/Depth.mp4,calling,"""checking the time,using mobile phone"""
SM_video/Depth/17敲击键盘/user30/4-1-2/Depth.mp4,typingonakeyboard,"""writing,reading"""
SM_video/Depth/19打电话/user30/4-1-2/Depth.mp4,calling,"""checking the time,using mobile phone"""
SM_video/Depth/17敲击键盘/user30/4-1-3/Depth.mp4,typingonakeyboard,"""writing,reading"""
SM_video/Depth/19打电话/user30/4-1-3/Depth.mp4,calling,"""checking the time,using mobile phone"""
SM_video/Depth/10搅拌饮料/user30/4-2-1/Depth.mp4,stirring,"""drinking,washing dishes"""
SM_video/Depth/10搅拌饮料/user30/4-2-2/Depth.mp4,stirring,"""drinking,washing dishes"""
SM_video/Depth/10搅拌饮料/user30/4-2-3/Depth.mp4,stirring,"""drinking,washing dishes"""
SM_video/Depth/18写作/user30/4-3-1/Depth.mp4,writing,"""reading,turning a page"""
SM_video/Depth/18写作/user30/4-3-2/Depth.mp4,writing,"""reading,turning a page"""
SM_video/Depth/18写作/user30/4-3-3/Depth.mp4,writing,"""reading,turning a page"""
SM_video/Depth/13拖地/user30/5-1-1/Depth.mp4,mopping,"""sweeping,walking"""
"SM_video/Depth/15擦窗户,桌子/user30/5-1-1/Depth.mp4",wipingsurfaces,"""wiping hands,throwing"""
SM_video/Depth/13拖地/user30/5-1-2/Depth.mp4,mopping,"""sweeping,walking"""
"SM_video/Depth/15擦窗户,桌子/user30/5-1-2/Depth.mp4",wipingsurfaces,"""wiping hands,throwing"""
SM_video/Depth/13拖地/user30/5-1-3/Depth.mp4,mopping,"""sweeping,walking"""
"SM_video/Depth/15擦窗户,桌子/user30/5-1-3/Depth.mp4",wipingsurfaces,"""wiping hands,throwing"""
SM_video/Depth/31伸展运动/user30/5-2-1/Depth.mp4,stretching,"""running,jumping jacks"""
SM_video/Depth/33躺下/user30/5-2-1/Depth.mp4,lyingdown,"""squats,sitting down"""
SM_video/Depth/31伸展运动/user30/5-2-2/Depth.mp4,stretching,"""running,jumping jacks"""
SM_video/Depth/33躺下/user30/5-2-2/Depth.mp4,lyingdown,"""squats,sitting down"""
SM_video/Depth/31伸展运动/user30/5-2-3/Depth.mp4,stretching,"""running,jumping jacks"""
SM_video/Depth/33躺下/user30/5-2-3/Depth.mp4,lyingdown,"""squats,sitting down"""
SM_video/Depth/35弓箭步/user30/6-1-1/Depth.mp4,lunges,"""running,jumping jacks"""
SM_video/Depth/33躺下/user30/6-1-1/Depth.mp4,lyingdown,"""squats,sitting down"""
SM_video/Depth/35弓箭步/user30/6-1-2/Depth.mp4,lunges,"""running,jumping jacks"""
SM_video/Depth/33躺下/user30/6-1-2/Depth.mp4,lyingdown,"""squats,sitting down"""
SM_video/Depth/35弓箭步/user30/6-1-3/Depth.mp4,lunges,"""running,jumping jacks"""
SM_video/Depth/33躺下/user30/6-1-3/Depth.mp4,lyingdown,"""squats,sitting down"""
SM_video/Depth/7吃东西/user30/6-2-1/Depth.mp4,eating,"""peeling fruit,peeling fruit"""
